# умение -> визуальный эффект. LineageSkillEffect.u, клиент High Five rev.268 (EN)
# skill_id: поле SkillID класса l2_<id>_skill, оно же skill_visual_effect из skillgrp.dat.
#   у 98 классов поле в дефолтах не задано - там id взят из имени класса.
# phase: массив, в котором лежит запись. attach_on: 0 None 1 Location 2 RH 3 LH 4 RA 5 LA
#   6 Wing 7 BoneSpecified 8 AliasSpecified 9 Trail 10 Agathion; пусто = не задан (дефолт 0).
# пустой effect_class = у записи нет EffectClass (30 таких на весь пакет).
skill_id	phase	effect_class	attach_on	bone	spawn_delay	scale	on_target
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.5		
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.6		
493	CastingAction	LineageEffect.s_u810_charge_test_b					
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.2		
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.35		
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.5		
493	CastingAction	LineageEffect.s_u810_charge_test_b			0.6		
493	CastingAction	LineageEffect.at_sonic_rage_ta	9				
494	CastingAction	LineageEffect.s_u810_charge_test_c					
494	CastingAction	LineageEffect.s_u810_charge_test_c			0.15		
494	CastingAction	LineageEffect.s_u810_charge_test_c			0.3		
494	CastingAction	LineageEffect.s_u810_charge_test_c			0.45		
494	CastingAction	LineageEffect.s_u810_charge_test_c			0.55		
494	CastingAction	LineageEffect.s_u810_charge_test_c			0.65		
495	CastingAction	LineageEffect.s_u810_charge_test_d					
495	CastingAction	LineageEffect.s_u810_charge_test_d			0.15		
495	CastingAction	LineageEffect.s_u810_charge_test_d			0.3		
495	CastingAction	LineageEffect.s_u810_charge_test_d			0.45		
495	CastingAction	LineageEffect.s_u810_charge_test_d			0.55		
495	CastingAction	LineageEffect.s_u810_charge_test_d			0.65		
496	CastingAction	LineageEffect.RibbonSet_sword	2				
496	ShotAction	LineageEffect.s_u821_ta	9				
497	CastingAction	LineageEffect.s_u821_ca	9				
497	CastingAction	LineageEffect.RibbonSet_sword	2				
497	ShotAction	LineageEffect.s_u821_ta	9				
499	CastingAction	LineageEffect.m_u811_short_tole	9				
499	ShotAction	LineageEffect.m_u807_tolerant_ta_a	9				
501	CastingAction	LineageEffect.m_u811_short_debuff	9				
501	CastingAction	LineageEffect.m_u811_short_debuff	9				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9				
501	CastingAction	LineageEffect.s_u205_ta	9				
501	CastingAction	LineageEffect.m_u811_short_debuff	9			0.65	
501	CastingAction	LineageEffect.d_smoke_darkb	9		1.5	1	
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9			0.85	
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9			0.8	
501	CastingAction	LineageEffect.s_u815_bowgun_ca	2				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	2				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	9			0.8	
501	CastingAction	LineageEffect.s_u815_bowgun_ca	2				
501	CastingAction	LineageEffect.s_u815_bowgun_ca	2				
501	ShotAction	LineageEffect.s_u820_range_ta_a	9				
501	ShotAction	LineageEffect.s_u205_ta	9			0.5	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9		0.08	1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9			0.7	
501	ShotAction	LineageEffect.s_u205_ta	9				
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9		0.08	1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
501	ShotAction	LineageEffect.s_u205_ta	9			0.6	
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.d_smoke_darkb	9		1	1	
501	ShotAction	LineageEffect.s_u205_ta	9			0.6	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9		0.08	1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
501	ShotAction	LineageEffect.s_u205_ta	9				
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9		0.08	1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
501	ShotAction	LineageEffect.s_u205_ta	9			0.6	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
501	ShotAction	LineageEffect.s_u205_ta	9			0.6	
501	ShotAction	LineageEffect.s_u820_range_ta_a	9			1.4	
501	ShotAction	LineageEffect.s_u820_magic_ta	9				
501	ShotAction	LineageEffect.bl_curse_poison_ta	9				
503	CastingAction	LineageEffect.s_u020_swordshield_ca	9				
503	ShotAction	LineageEffect.s_u020_scorn_head	9				
504	CastingAction	LineageEffect.s_u099_rapier_ca_a	9				
504	CastingAction	LineageEffect.RibbonSet_rapier	2				
504	ShotAction	LineageEffect.s_u819_rapier_ta_a	9				
505	CastingAction	LineageEffect.s_u099_rapier_ca_a	9				
505	CastingAction	LineageEffect.RibbonSet_rapier	2				
505	CastingAction	LineageEffect.s_u002_a	2				
505	ShotAction	LineageEffect.s_u015_rapier_ta	9				
505	ShotAction	LineageEffect.p_u002_a	9				
507	PreshotAction	LineageEffect.bone_bolt	4				
507	CastingAction	LineageEffect.s_u815_bowgun_b	2				
507	CastingAction	LineageEffect.s_u815_bowgun_ca	9				
507	ShotAction	LineageEffect.s_u814_arrow_test	9				
507	ExplosionAction	LineageEffect.s_u820_magic_ta_b	9				
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		1.5		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		1.6		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		1.7		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		1.8		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		1.5		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		2.2		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		2		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		2.3		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		2.5		
508	CastingAction	LineageEffect.s_u814_arrow_ca_test	9		2.1		
508	ShotAction	LineageEffect.s_u814_range_ta_test	9				
508	ShotAction	LineageEffect.s_u814_arrow_ta_test	9				
514	CastingAction	LineageEffect.s_u813_hand_test	2				
514	CastingAction	LineageEffect.s_u813_hand_test	3				
522	CastingAction	LineageEffect.m_u811_short_debuff	9			1	
522	ShotAction	LineageEffect.m_u807_tolerant_ta_b	9				
524	CastingAction	LineageEffect.s_u836_ca	9				
524	ShotAction	LineageEffect.s_u836_ta	9				
525	CastingAction	LineageEffect.m_u810_aga_ta_c	9			1	
526	CastingAction	LineageEffect.s_u821_ca	9				
526	CastingAction	LineageEffect.s_u815_hand_holy	2				
526	ShotAction	LineageEffect.s_u821_ta	9				
526	ShotAction	LineageEffect.s_u822_enuma_cs	9				
527	CastingAction	LineageEffect.e_u544_yellow	9				
528	CastingAction	LineageEffect.e_u544_red	9				
538	CastingAction						
539	CastingAction	LineageEffect.s_u804_hand_a	2				
539	CastingAction	LineageEffect.s_u804_hand_a	3				
539	ShotAction	LineageEffect.s_u804_a_ta	9				
540	CastingAction	LineageEffect.s_u830_spec_charge					
540	CastingAction	LineageEffect.s_u830_spec_charge			0.15		
540	CastingAction	LineageEffect.s_u830_spec_charge			0.3		
540	CastingAction	LineageEffect.s_u830_spec_charge			0.45		
540	CastingAction	LineageEffect.s_u830_spec_charge			0.55		
540	CastingAction	LineageEffect.s_u830_spec_charge			0.65		
561	CastingAction	LineageEffect.m_u806_third_white_ca	9				
561	ShotAction	LineageEffect.e_u544_angel_ta	9				
581	CastingAction	LineageEffect.e_u835_sand_pc_ca	9				
581	ShotAction	LineageEffect.e_u829_sand_ta	9				
582	CastingAction	LineageEffect.bl_berserker_spirit_ca	9				
582	ShotAction	LineageEffect.m_u808_tolerant_ta_a	9				
629	CastingAction	LineageEffect.e_u500_event_ca	9			0.7	
629	ShotAction	LineageEffect.e_u503_event_ta	9			0.7	
761	CastingAction	LineageEffect.s_u202_final	9				
761	ShotAction	LineageEffect.s_u202_charge	9				
762	CastingAction	LineageEffect.s_u202_charge	9				
762	CastingAction	LineageEffect.RibbonSet_sword	2				
762	ShotAction	LineageEffect.s_u202_insane	9				
763	CastingAction	LineageEffect.s_u211_ca	9			1	
763	ShotAction	LineageEffect.s_u211_ra	9				
763	ShotAction	LineageEffect.s_u211_ta	9				
768	CastingAction	LineageEffect.s_u207_ca	9			0.7	
768	ShotAction	LineageEffect.s_u207_ta_exciting	9			1	
769	CastingAction	LineageEffect.s_u207_ca	9			0.7	
769	ShotAction	LineageEffect.s_u207_ta_ghost	9			1	
770	CastingAction	LineageEffect.s_u207_ca	9			0.7	
770	ShotAction	LineageEffect.s_u207_ta_wind	9			1	
771	PreshotAction	LineageEffect.s_u003_d	2				
771	CastingAction	LineageEffect.s_u524_ca	3				
771	ShotAction	LineageEffect.s_u524_fl	9				
771	ExplosionAction	LineageEffect.s_u524_ta	9				
772	CastingAction	LineageEffect.s_u523_arrow_red_ca	3				
772	ShotAction	LineageEffect.s_u523_arrow_red_ta	9				
773	PreshotAction	LineageEffect.s_u003_d	2				
773	CastingAction	LineageEffect.s_u206_pr	3				
773	CastingAction	LineageEffect.s_u206_ca	9			1	
773	ShotAction	LineageEffect.s_u206_fl	9				
773	ExplosionAction	LineageEffect.s_u206_ta	9				
775	CastingAction	LineageEffect.s_u216_ca	9				
775	ShotAction	LineageEffect.s_u216_ta	9				
810	CastingAction	LineageEffect.s_u604_ca	9			1.1	
810	CastingAction	LineageEffect.s_u604_ca	9		1.25	1.3	
810	CastingAction	LineageEffect.s_u604_ca	9		2.5	1.5	
810	ShotAction	LineageEffect.s_u604_ta_a	9			1	
814	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
814	CastingAction	LineageEffect.RibbonSet_sword	2				
814	CastingAction	LineageEffect.s_u010_b	2				
814	ShotAction	LineageEffect.mo_war_cry_ta	9			1	
814	ShotAction	LineageEffect.s_u015_b	9				
815	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
815	CastingAction	LineageEffect.RibbonSet_sword	2				
815	CastingAction	LineageEffect.RibbonSet_sword	3				
815	CastingAction	LineageEffect.s_u010_b	2				
815	CastingAction	LineageEffect.s_u010_b	3				
815	ShotAction	LineageEffect.mo_war_cry_ta	9			1	
815	ShotAction	LineageEffect.s_u015_b	9				
816	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
816	CastingAction	LineageEffect.RibbonSet_sword	2				
816	CastingAction	LineageEffect.s_u010_b	2				
816	ShotAction	LineageEffect.s_u015_b	9				
817	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
817	CastingAction	LineageEffect.RibbonSet_sword	2				
817	CastingAction	LineageEffect.RibbonSet_sword	3				
817	CastingAction	LineageEffect.s_u010_b	2				
817	CastingAction	LineageEffect.s_u010_b	3				
817	ShotAction	LineageEffect.s_u015_b	9				
825	CastingAction	LineageEffect.su_empower_ca	9			1	
825	CastingAction	LineageEffect.su_empower_ca	9			1	
825	ShotAction	LineageEffect.su_death_whisper_ta	9		0.4		
825	ShotAction	LineageEffect.s_u606_b	9			1	
825	ShotAction	LineageEffect.su_death_whisper_ta	9		0.4		
825	ShotAction	LineageEffect.s_u606_b	9			1	
826	CastingAction	LineageEffect.su_empower_ca	9			1	
826	CastingAction	LineageEffect.su_empower_ca	9			1	
826	ShotAction	LineageEffect.at_stun_attack_ca	9			1.6	
826	ShotAction	LineageEffect.s_u606_b	9			1	
826	ShotAction	LineageEffect.at_stun_attack_ca	9			1.6	
826	ShotAction	LineageEffect.s_u606_b	9			1	
827	CastingAction	LineageEffect.su_empower_ca	9			1	
827	CastingAction	LineageEffect.su_empower_ca	9			1	
827	ShotAction	LineageEffect.mo_rapid_shot_ca	9		0.3		
827	ShotAction	LineageEffect.s_u606_b	9			1	
827	ShotAction	LineageEffect.mo_rapid_shot_ca	9		0.3		
827	ShotAction	LineageEffect.s_u606_b	9			1	
828	CastingAction	LineageEffect.wh_heal_ca	9			1	
828	CastingAction	LineageEffect.wh_heal_ca	9			1	
828	CastingAction	LineageEffect.wh_heal_ca	9			1	
828	CastingAction	LineageEffect.wh_heal_ca	9			1	
828	ShotAction	LineageEffect.wh_shield_ta	9			1	
828	ShotAction	LineageEffect.s_u606_b	9			1	
828	ShotAction	LineageEffect.wh_shield_ta	9			1	
828	ShotAction	LineageEffect.s_u606_b	9			1	
828	ShotAction	LineageEffect.wh_shield_ta	9			1	
828	ShotAction	LineageEffect.s_u606_b	9			1	
828	ShotAction	LineageEffect.wh_shield_ta	9			1	
828	ShotAction	LineageEffect.s_u606_b	9			1	
833	CastingAction	LineageEffect.s_u606_ca_a	9			0.6	
833	CastingAction	LineageEffect.s_u606_ca_a	9				
833	ShotAction	LineageEffect.wh_greater_heal_ta	9			0.6	
833	ShotAction	LineageEffect.wh_greater_heal_ta	9			0.6	
833	ShotAction	LineageEffect.wh_greater_heal_ta	9			1	
834	CastingAction	LineageEffect.m_u811_short_speed	9				
834	ShotAction	LineageEffect.wh_greater_heal_ta	9			1	
837	CastingAction	LineageEffect.m_u811_short_tole	9				
837	ShotAction	LineageEffect.s_u607_ta	9				
838	CastingAction	LineageEffect.s_u604_ta_a	9			1.1	
838	CastingAction	LineageEffect.s_u833_vgd	9		3	0.5	
839	ShotAction	LineageEffect.s_u833_transform				0.3	
841	CastingAction	LineageEffect.s_u610_tran			1	1	
843	CastingAction	LineageEffect.s_u614_ca_a	7	Bip01 Ponytail22		0.4	
843	ShotAction	LineageEffect.s_u614_fl_a	9			0.1	
843	ExplosionAction	LineageEffect.s_u614_ta	9			0.2	
884	CastingAction	LineageEffect.s_u616_rush	9				
884	ShotAction	LineageEffect.e_u322_ta	9				
885	CastingAction	LineageEffect.s_u615_tel	9				
886	CastingAction	LineageEffect.s_u613_ca_a	9			1.5	
886	ShotAction	LineageEffect.s_u613_fl_a				0.4	
886	ExplosionAction	LineageEffect.s_u613_ta_a	9			0.2	
887	CastingAction	LineageEffect.s_u613_ca_a	9			1.5	
887	ShotAction	LineageEffect.s_u613_fl_a				0.4	
887	ExplosionAction	LineageEffect.s_u613_ta_a	9			0.2	
888	CastingAction	LineageEffect.s_u612_ca_a	9			0.6	
888	ShotAction	LineageEffect.s_u613_ta_a	9			0.2	
889	CastingAction	LineageEffect.s_u612_ca_a	9			0.6	
889	ShotAction	LineageEffect.s_u614_ta	9			0.2	
890	CastingAction	LineageEffect.s_u611_ca_a	9			0.3	
890	ShotAction	LineageEffect.s_u614_ta	9				
891	CastingAction	LineageEffect.s_u613_ca_a	9			1	
891	CastingAction	LineageEffect.s_u613_pr_a	9		1.2	0.8	
891	ShotAction	LineageEffect.s_u614_fl_a				0.4	
891	ExplosionAction	LineageEffect.s_u613_ta_a	9			0.3	
892	CastingAction	LineageEffect.s_u613_ca_a	9			1	
892	CastingAction	LineageEffect.s_u613_pr_a	9		1.2	0.8	
892	ShotAction	LineageEffect.s_u614_fl_a				0.4	
892	ExplosionAction	LineageEffect.s_u613_ta_a	9			0.3	
893	CastingAction	LineageEffect.s_u614_ca_a	7	Bip01 Spine		1	
893	CastingAction	LineageEffect.s_u614_pr_a	9			0.2	
893	ShotAction	LineageEffect.s_u614_fl_a				0.2	
893	ExplosionAction	LineageEffect.s_u614_ta	9				
894	CastingAction	LineageEffect.s_u614_ca_a	9			1	
894	ShotAction	LineageEffect.s_u609_ca_b	9			0.1	
898	CastingAction	LineageEffect.s_u230_ca	9			0.5	
898	CastingAction	LineageEffect.s_u831_electric	7	Bip01 R Hand	1.5		
898	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	1.8		
898	ShotAction	LineageEffect.s_u230_ra	9			1	
898	ShotAction	LineageEffect.s_u230_ta	9				
899	CastingAction	LineageEffect.mo_dash_ca	9			1	
899	ShotAction	LineageEffect.e_u310_ta	9				
899	ShotAction	LineageEffect.bl_curse_poison_ta	9				
904	CastingAction	LineageEffect.s_u834_ca	9				
904	ShotAction	LineageEffect.s_u834_range_ta	9				
904	ShotAction	LineageEffect.bl_curse_poison_ta	9				
905	CastingAction	LineageEffect.s_u225_ca	9			0.7	
905	CastingAction	LineageEffect.s_u225_ca	9			1	
905	ShotAction	LineageEffect.s_u225_ra	9			1	
905	ShotAction	LineageEffect.d_smoke_darkb	9			1	
905	ShotAction	LineageEffect.s_u205_ta	9			0.6	
905	ShotAction	LineageEffect.d_smoke_darkb	9		1	1	
905	ShotAction	LineageEffect.s_u225_ta	9			1.5	
905	ShotAction	LineageEffect.s_u225_ra	9			1	
905	ShotAction	LineageEffect.s_u225_ta	9			1.5	
907	CastingAction	LineageEffect.s_u617_ca	9			1	
907	ShotAction	LineageEffect.s_u617_ra	9				
907	ShotAction	LineageEffect.el_hydro_blast_ta	9				
910	CastingAction	LineageEffect.el_aqua_swirl_ca	9			1	
910	ShotAction	LineageEffect.e_u314_uniconian	9			2	
910	ShotAction	LineageEffect.el_aqua_swirl_ta	9			1	
911	CastingAction	LineageEffect.s_u612_ca_a	9			0.6	
911	ShotAction	LineageEffect.s_u612_ta_a	9			0.3	
913	CastingAction	LineageEffect.m_u202_ca	9			1	
913	ShotAction	LineageEffect.s_u220_barrier	9			1	
917	CastingAction	LineageEffect.s_u222_ca	9				
917	ShotAction	LineageEffect.s_u222_ta	9				
920	CastingAction	LineageEffect.s_u215_ca	4			1	
920	CastingAction	LineageEffect.RibbonSet_sword	2				
920	ShotAction	LineageEffect.s_u015_b	9				
920	ShotAction	LineageEffect.s_u502_ta	9			1	
921	CastingAction	LineageEffect.s_u215_ca	4			1	
921	CastingAction	LineageEffect.RibbonSet_sword	2				
921	ShotAction	LineageEffect.s_u215_ca_sp	9				
921	ShotAction	LineageEffect.s_u015_b	9				
924	PreshotAction	LineageEffect.bone_bolt	2				
924	CastingAction	LineageEffect.s_u210_ca	9			0.8	
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_fl					
924	ShotAction	LineageEffect.d_s_u210_sound_fl					
924	ShotAction	LineageEffect.s_u210_dp_short	9				
924	ExplosionAction	LineageEffect.d_s_u210_ta	9				
927	CastingAction	LineageEffect.s_u228_ca_atch	2				
927	CastingAction	LineageEffect.s_u228_ca_atch	3				
927	CastingAction	LineageEffect.RibbonSet	2				
927	CastingAction	LineageEffect.s_u228_ta	9				
927	ShotAction	LineageEffect.s_u524_ta	9				
929	CastingAction	LineageEffect.s_u618_ca	9			1	
929	CastingAction	LineageEffect.s_u618_ca	9		0.5	1	
929	CastingAction	LineageEffect.s_u601_union	9		1	1	
933	CastingAction	LineageEffect.s_u229_ca	9			1	
933	ShotAction	LineageEffect.s_u229_ra	9				
933	ShotAction	LineageEffect.s_u229_ta	9				
939	CastingAction	LineageEffect.s_u820_magic_ca	9				
939	ShotAction	LineageEffect.s_u820_magic_fl	9			3	
939	ExplosionAction	LineageEffect.s_u820_debuff_ta	9			1	
939	ExplosionAction	LineageEffect.s_u834_fl					
939	ExplosionAction	LineageEffect.s_u834_fl					
942	CastingAction	LineageEffect.e_u306_sstar	7	Bone86	1.5		
942	CastingAction	LineageEffect.s_u021_aga_anger	9			0.55	
943	CastingAction	LineageEffect.e_u306_sstar	7	Bone13			
943	CastingAction	LineageEffect.e_u306_sstar	7	Bone13	1		
943	ShotAction	LineageEffect.e_u086_snow	9			1.6	
947	CastingAction	LineageEffect.s_u224_ca	9			1	
947	CastingAction	LineageEffect.at_fatal_strike_cs	2				
947	ShotAction	LineageEffect.at_fatal_strike_ta	9				
947	ShotAction	LineageEffect.s_u224_ta	9				
947	ShotAction	LineageEffect.el_flame_strike_ra	9			0.5	
953	CastingAction	LineageEffect.e_u403_ca_soul	9			2.5	
953	ShotAction	LineageEffect.s_u809_absorb_soul_ta	9				
965	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 L Hand			
966	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 L Hand			
966	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 L Hand	1		
966	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 L Hand	1.8		
967	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
967	ShotAction	LineageEffect.s_u804_a_ta	9				
968	CastingAction	LineageEffect.z_seed_tacrakahn_ca	9			0.25	
968	ShotAction	LineageEffect.s_u820_range_ta_a	9				
969	CastingAction	LineageEffect.mo_dash_ca	9			0.6	
982	CastingAction	LineageEffect.mo_dash_ca	9				
982	ShotAction	LineageEffect.e_u203_ta_combat	9				
983	CastingAction	LineageEffect.z_buff_a	9				
997	CastingAction	LineageEffect.z_buff_c	9				
997	CastingAction	LineageEffect.at_stun_attack_ca	2				
997	ShotAction	LineageEffect.at_stun_attack_ta	9				
997	ShotAction	LineageEffect.at_shield_stun_cs	2				
998	CastingAction	LineageEffect.z_kegor_dash	9		0.2	0.7	
1002	CastingAction	LineageEffect.m_u024_a	9				
1002	CastingAction	LineageEffect.m_u024_a	9				
1002	ShotAction	LineageEffect.m_u024_c	9				
1002	ShotAction	LineageEffect.m_u024_b	9				
1002	ShotAction	LineageEffect.m_u024_c	9				
1002	ShotAction	LineageEffect.m_u024_b	9				
1005	CastingAction	LineageEffect.m_u034_a	9				
1005	CastingAction	LineageEffect.m_u034_a	9				
1005	ShotAction	LineageEffect.m_u034_c	9				
1005	ShotAction	LineageEffect.m_u034_b	9				
1005	ShotAction	LineageEffect.m_u034_c	9				
1005	ShotAction	LineageEffect.m_u034_b	9				
1007	CastingAction	LineageEffect.sa_mass_frenzy_ca	9				
1007	CastingAction	LineageEffect.sa_mass_frenzy_ca	9				
1007	ShotAction	LineageEffect.sa_mass_frenzy_cs	9				
1007	ShotAction	LineageEffect.sa_mass_frenzy_ta	9				
1007	ShotAction	LineageEffect.sa_mass_frenzy_cs	9				
1007	ShotAction	LineageEffect.sa_mass_frenzy_ta	9				
1010	CastingAction	LineageEffect.sa_mass_frenzy_ca	9			1	
1010	ShotAction	LineageEffect.s_devotion_of_shine_ta	9				
1011	CastingAction	LineageEffect.wh_heal_ca	9			1	
1011	CastingAction	LineageEffect.wh_sec_heal_ca	9			1	
1011	CastingAction	LineageEffect.wh_heal_ca	9			1	
1011	CastingAction	LineageEffect.wh_heal_ca	9			1	
1011	CastingAction	LineageEffect.wh_heal_ta	9				
1011	CastingAction	LineageEffect.wh_heal_ca	9			1	
1011	CastingAction	LineageEffect.wh_heal_ca	9			1	
1011	ShotAction	LineageEffect.wh_heal_ta	9				
1011	ShotAction	LineageEffect.d_chainhealafter_ta	9		1		
1011	ShotAction	LineageEffect.d_s_u812_ybeam_b	9				
1011	ShotAction	LineageEffect.d_s_u812_ybeam_ta	9				
1011	ShotAction	LineageEffect.d_chainheal_ta	9			1.5	
1011	ShotAction	LineageEffect.su_focus_ta	9		1	1	
1011	ShotAction	LineageEffect.wh_heal_ta	9				
1011	ShotAction	LineageEffect.wh_heal_ta	9				
1011	ShotAction	LineageEffect.wh_heal_ta	9				
1011	ChannelingAction	LineageEffect.d_s_u812_ybeam_a	2				
1011	ChannelingAction	LineageEffect.d_s_u812_ybeam_ta	9				
1012	CastingAction	LineageEffect.wh_heal_ca	9			1	
1012	CastingAction	LineageEffect.wh_heal_ca	9			1	
1012	ShotAction	LineageEffect.wh_cure_poison_ta	9				
1012	ShotAction	LineageEffect.wh_cure_poison_ta	9				
1013	CastingAction	LineageEffect.m_u052_recharge_ca	9			1	
1013	CastingAction	LineageEffect.m_u052_recharge_ca	9			1	
1013	ShotAction	LineageEffect.m_u052_recharge_ta	9				
